id,decision,included,primary_exclusion_reason,exclusion_reasons,answer,answer_is_canonical,random_validation,template_validation,hard_diagnostic,format_diagnostic,phase1_protected,phase2_quality_exclusion,phase2_quality_category,final_sft_protected,strict_phase2_eligible,output_row_number
train-015884,include,True,,,5000,True,False,False,False,False,False,False,,False,True,11794
train-015885,include,True,,,40,True,False,False,False,False,False,False,,False,True,11795
train-015886,include,True,,,11,True,False,False,False,False,False,False,,False,True,11796
train-015887,include,True,,,6,True,False,False,False,False,False,False,,False,True,11797
train-015888,exclude,False,random_validation,random_validation,504,True,True,False,False,False,True,False,,False,False,
train-015889,include,True,,,4,True,False,False,False,False,False,False,,False,True,11798
train-015890,exclude,False,hard_diagnostic,hard_diagnostic,105,True,False,False,True,False,True,False,,False,False,
train-015891,include,True,,,10,True,False,False,False,False,False,False,,False,True,11799
train-015892,include,True,,,92,True,False,False,False,False,False,False,,False,True,11800
train-015893,include,True,,,50,True,False,False,False,False,False,False,,False,True,11801
train-015895,include,True,,,150,True,False,False,False,False,False,False,,False,True,11802
train-015896,exclude,False,template_validation,template_validation,99,True,False,True,False,False,True,False,,False,False,
train-015898,include,True,,,160,True,False,False,False,False,False,False,,False,True,11803
train-015899,include,True,,,36,True,False,False,False,False,False,False,,False,True,11804
train-015900,include,True,,,334,True,False,False,False,False,False,False,,False,True,11805
train-015901,include,True,,,9,True,False,False,False,False,False,False,,False,True,11806
train-015902,include,True,,,1000,True,False,False,False,False,False,False,,False,True,11807
train-015903,include,True,,,909,True,False,False,False,False,False,False,,False,True,11808
train-015904,include,True,,,8,True,False,False,False,False,False,False,,False,True,11809
train-015905,include,True,,,30,True,False,False,False,False,False,False,,False,True,11810
train-015906,exclude,False,template_validation,template_validation,99,True,False,True,False,False,True,False,,False,False,
train-015907,include,True,,,19,True,False,False,False,False,False,False,,False,True,11811
train-015908,include,True,,,93000,True,False,False,False,False,False,False,,False,True,11812
train-015909,include,True,,,2007,True,False,False,False,False,False,False,,False,True,11813
train-015910,include,True,,,5,True,False,False,False,False,False,False,,False,True,11814
train-015911,include,True,,,45,True,False,False,False,False,False,False,,False,True,11815
train-015912,include,True,,,638,True,False,False,False,False,False,False,,False,True,11816
train-015913,include,True,,,10,True,False,False,False,False,False,False,,False,True,11817
train-015914,include,True,,,24,True,False,False,False,False,False,False,,False,True,11818
train-015915,include,True,,,5,True,False,False,False,False,False,False,,False,True,11819
train-015916,include,True,,,197,True,False,False,False,False,False,False,,False,True,11820
train-015917,include,True,,,2,True,False,False,False,False,False,False,,False,True,11821
train-015919,exclude,False,template_validation,template_validation,19,True,False,True,False,False,True,False,,False,False,
train-015920,include,True,,,11,True,False,False,False,False,False,False,,False,False,11822
train-015921,exclude,False,template_validation,template_validation,50,True,False,True,False,False,True,False,,False,False,
train-015922,include,True,,,3,True,False,False,False,False,False,False,,False,True,11823
train-015923,include,True,,,14,True,False,False,False,False,False,False,,False,True,11824
train-015924,include,True,,,1050,True,False,False,False,False,False,False,,False,True,11825
train-015925,include,True,,,48,True,False,False,False,False,False,False,,False,True,11826
train-015926,include,True,,,212,True,False,False,False,False,False,False,,False,True,11827
train-015927,include,True,,,36,True,False,False,False,False,False,False,,False,True,11828
train-015928,include,True,,,24,True,False,False,False,False,False,False,,False,True,11829
train-015929,include,True,,,15,True,False,False,False,False,False,False,,False,True,11830
train-015930,include,True,,,2,True,False,False,False,False,False,False,,False,True,11831
train-015931,include,True,,,86,True,False,False,False,False,False,False,,False,True,11832
train-015932,include,True,,,7,True,False,False,False,False,False,False,,False,True,11833
train-015933,include,True,,,3,True,False,False,False,False,False,False,,False,True,11834
train-015934,include,True,,,96,True,False,False,False,False,False,False,,False,True,11835
train-015935,exclude,False,template_validation,template_validation,-2,True,False,True,False,False,True,False,,False,False,
train-015936,include,True,,,50,True,False,False,False,False,False,False,,False,True,11836
train-015937,include,True,,,600,True,False,False,False,False,False,False,,False,True,11837
train-015938,include,True,,,3,True,False,False,False,False,False,False,,False,True,11838
train-015939,include,True,,,237,True,False,False,False,False,False,False,,False,True,11839
train-015940,include,True,,,1436,True,False,False,False,False,False,False,,False,False,11840
train-015941,include,True,,,1000,True,False,False,False,False,False,False,,False,True,11841
train-015942,include,True,,,36,True,False,False,False,False,False,False,,False,True,11842
train-015943,include,True,,,4,True,False,False,False,False,False,False,,False,True,11843
train-015944,include,True,,,1,True,False,False,False,False,False,False,,False,False,11844
train-015945,include,True,,,3,True,False,False,False,False,False,False,,False,True,11845
train-015946,include,True,,,11,True,False,False,False,False,False,False,,False,True,11846
train-015947,include,True,,,6156,True,False,False,False,False,False,False,,False,True,11847
train-015948,include,True,,,6,True,False,False,False,False,False,False,,False,True,11848
train-015949,include,True,,,2,True,False,False,False,False,False,False,,False,True,11849
train-015950,include,True,,,800,True,False,False,False,False,False,False,,False,True,11850
train-015951,exclude,False,random_validation,random_validation,0,True,True,False,False,False,True,False,,False,False,
train-015952,include,True,,,33,True,False,False,False,False,False,False,,False,True,11851
train-015953,include,True,,,14,True,False,False,False,False,False,False,,False,True,11852
train-015954,include,True,,,3147,True,False,False,False,False,False,False,,False,True,11853
train-015955,include,True,,,1364,True,False,False,False,False,False,False,,False,True,11854
train-015956,include,True,,,10,True,False,False,False,False,False,False,,False,False,11855
train-015957,include,True,,,72,True,False,False,False,False,False,False,,False,True,11856
train-015958,include,True,,,100,True,False,False,False,False,False,False,,False,True,11857
train-015959,include,True,,,81,True,False,False,False,False,False,False,,False,True,11858
train-015960,exclude,False,random_validation,random_validation,11,True,True,False,False,False,True,False,,False,False,
train-015961,include,True,,,20,True,False,False,False,False,False,False,,False,True,11859
train-015962,include,True,,,15620,True,False,False,False,False,False,False,,False,True,11860
train-015963,exclude,False,template_validation,template_validation,35,True,False,True,False,False,True,False,,False,False,
train-015964,exclude,False,random_validation,random_validation,18,True,True,False,False,False,True,False,,False,False,
train-015965,include,True,,,4,True,False,False,False,False,False,False,,False,True,11861
train-015966,include,True,,,4168,True,False,False,False,False,False,False,,False,True,11862
train-015967,include,True,,,3,True,False,False,False,False,False,False,,False,True,11863
train-015968,include,True,,,1,True,False,False,False,False,False,False,,False,True,11864
train-015970,include,True,,,80,True,False,False,False,False,False,False,,False,True,11865
train-015971,include,True,,,5,True,False,False,False,False,False,False,,False,True,11866
train-015972,include,True,,,120,True,False,False,False,False,False,False,,False,True,11867
train-015973,include,True,,,27,True,False,False,False,False,False,False,,False,True,11868
train-015974,include,True,,,6,True,False,False,False,False,False,False,,False,True,11869
train-015975,include,True,,,160,True,False,False,False,False,False,False,,False,True,11870
train-015976,include,True,,,239,True,False,False,False,False,False,False,,False,True,11871
train-015977,exclude,False,hard_diagnostic,hard_diagnostic,1,True,False,False,True,False,True,False,,False,False,
train-015978,include,True,,,56,True,False,False,False,False,False,False,,False,True,11872
train-015979,include,True,,,18,True,False,False,False,False,False,False,,False,True,11873
train-015980,include,True,,,3,True,False,False,False,False,False,False,,False,True,11874
train-015981,include,True,,,1,True,False,False,False,False,False,False,,False,True,11875
train-015982,include,True,,,125,True,False,False,False,False,False,False,,False,True,11876
train-015983,include,True,,,91,True,False,False,False,False,False,False,,False,True,11877
