source_row_index,id,decision,decision_reason,question_sha256,legacy_question_sha256,question_content_matches_legacy,legacy_filtered_membership
879,val-000879,keep,present_in_legacy_filtered_derivative,ee808165885152e0e14b99442edfa69d3c055047068ae9e838bce82944f72ea3,ee808165885152e0e14b99442edfa69d3c055047068ae9e838bce82944f72ea3,true,true
880,val-000880,keep,present_in_legacy_filtered_derivative,677ccbd4287804865467e1f546e9c9a0bd5f05231f5a210894c019efb235d4ef,677ccbd4287804865467e1f546e9c9a0bd5f05231f5a210894c019efb235d4ef,true,true
881,val-000881,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,e8bca47e9c5d826db2906eb73552eea0c2ec8aae0eff418d9640786c85ea67ac,,,false
882,val-000882,keep,present_in_legacy_filtered_derivative,b40128c3ddf44b8e598bd173471f41ad1f2d982a7abb6c12485c86985cae7a48,b40128c3ddf44b8e598bd173471f41ad1f2d982a7abb6c12485c86985cae7a48,true,true
883,val-000883,keep,present_in_legacy_filtered_derivative,e726709ea9e18b967c03c8087f3eedfa0557d90ede98c5dc8478361786823873,e726709ea9e18b967c03c8087f3eedfa0557d90ede98c5dc8478361786823873,true,true
884,val-000884,keep,present_in_legacy_filtered_derivative,27853d2a2ba3a95d424c833032b3b0ddea7a3899e396635a4d4a28dd5514cbd3,27853d2a2ba3a95d424c833032b3b0ddea7a3899e396635a4d4a28dd5514cbd3,true,true
885,val-000885,keep,present_in_legacy_filtered_derivative,29926f9c03feb9ed5006b96e5321f6e859288faba5785b8e2dc8e51e072935ea,29926f9c03feb9ed5006b96e5321f6e859288faba5785b8e2dc8e51e072935ea,true,true
886,val-000886,keep,present_in_legacy_filtered_derivative,e03f54e7d94c8c839d23e29574fb37822b7f8fde42fb1b9bb4358cf8e6867a82,e03f54e7d94c8c839d23e29574fb37822b7f8fde42fb1b9bb4358cf8e6867a82,true,true
887,val-000887,keep,present_in_legacy_filtered_derivative,25ff52c1c12123f1b4509ed8eb53bff01620c535aa21416ed09de479e4b78c17,25ff52c1c12123f1b4509ed8eb53bff01620c535aa21416ed09de479e4b78c17,true,true
888,val-000888,keep,present_in_legacy_filtered_derivative,13d276b35e648ef5ebb6b13c387258be35ac70769b162fd78650fb3010af81ab,13d276b35e648ef5ebb6b13c387258be35ac70769b162fd78650fb3010af81ab,true,true
889,val-000889,keep,present_in_legacy_filtered_derivative,ac56f71d1d0faacb104927663550d6c28a726a7486ecd61ecd3d32a8bebd9266,ac56f71d1d0faacb104927663550d6c28a726a7486ecd61ecd3d32a8bebd9266,true,true
890,val-000890,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,3c6048826f5f8d1e1abb0e5683a8a70afbc5e6813ce2402127267c4613371ad2,,,false
891,val-000891,keep,present_in_legacy_filtered_derivative,cd38bf67bb31c3929e4e81b09c0dcc971aeb7ca8a1561124b10bf1fe17a0249d,cd38bf67bb31c3929e4e81b09c0dcc971aeb7ca8a1561124b10bf1fe17a0249d,true,true
892,val-000892,keep,present_in_legacy_filtered_derivative,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,true,true
893,val-000893,keep,present_in_legacy_filtered_derivative,c275e3cce4ee8fcbd2b0c2d7b44743f2303fb9098c7fbe133d901e909ffc01ef,c275e3cce4ee8fcbd2b0c2d7b44743f2303fb9098c7fbe133d901e909ffc01ef,true,true
894,val-000894,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,1bdfbf5134c1ef43ee7e6068655b59765fc6a10e3c94faaf647f41fa539ef63e,,,false
895,val-000895,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,9bfd48bd59c1294dd717794628c3bde956a70df32ee2013df8fdf86a1d96abca,,,false
896,val-000896,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,34cddbefe8b41513de4139f6a150c71927eeff27d30ed8767efa12d21eedaf0c,,,false
897,val-000897,keep,present_in_legacy_filtered_derivative,068a5069592e71f0b543ec945dc9495774211296965aa3464ba0014550090388,068a5069592e71f0b543ec945dc9495774211296965aa3464ba0014550090388,true,true
898,val-000898,keep,present_in_legacy_filtered_derivative,7850f5175578f9004ced0613cf4549ed3ea3e6d2de7cde3959eb659eac80f5d5,7850f5175578f9004ced0613cf4549ed3ea3e6d2de7cde3959eb659eac80f5d5,true,true
899,val-000899,keep,present_in_legacy_filtered_derivative,84ecba1bd514b786d99b48099d8ce8fcf1284a89386eef3fd90d43f9e2573cf7,84ecba1bd514b786d99b48099d8ce8fcf1284a89386eef3fd90d43f9e2573cf7,true,true
900,val-000900,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,95a335d1e6f2884c0abcdfa66cd95648e48894ea38b3ef4d038491f40653b811,,,false
901,val-000901,keep,present_in_legacy_filtered_derivative,ccf28a301509ac662ff767bd84801f7164b5264e24510f347531b4cdc355e6b4,ccf28a301509ac662ff767bd84801f7164b5264e24510f347531b4cdc355e6b4,true,true
902,val-000902,keep,present_in_legacy_filtered_derivative,8249d1edbb3e73e99af06530faf29048a1b93b18b628a5f9901814fdb8205946,8249d1edbb3e73e99af06530faf29048a1b93b18b628a5f9901814fdb8205946,true,true
903,val-000903,keep,present_in_legacy_filtered_derivative,831e338ae7d9f252e8f1ccc3cf1e0c8a20fdc56d7a0f84cc17dc4e1f3177bdcc,831e338ae7d9f252e8f1ccc3cf1e0c8a20fdc56d7a0f84cc17dc4e1f3177bdcc,true,true
904,val-000904,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,b14a63dc801d54f98220b22c2e1d5808ed476edf8d7f757bf4cbd98101295ed2,,,false
905,val-000905,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,329506a3feac615e0702b5485a1b5121f21941041595b399db6dbd36a0f860d2,,,false
906,val-000906,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,58ec8af1777978a1c54dc57ce90aa1007d11f42667936c87451cf9379bb620eb,,,false
907,val-000907,keep,present_in_legacy_filtered_derivative,c96c5e61d01beab7ca4be32e45a38abe29cd06b08acf705aa4cc390f0a638b78,c96c5e61d01beab7ca4be32e45a38abe29cd06b08acf705aa4cc390f0a638b78,true,true
908,val-000908,keep,present_in_legacy_filtered_derivative,9604eeb2bc02b2187bbea085d963173ec83bbb2666af1a5814c78dec87c4ba69,9604eeb2bc02b2187bbea085d963173ec83bbb2666af1a5814c78dec87c4ba69,true,true
909,val-000909,keep,present_in_legacy_filtered_derivative,ea6c8cedb27a973f4979b0dac7410f07264df4491f0241344944f7ec14757571,ea6c8cedb27a973f4979b0dac7410f07264df4491f0241344944f7ec14757571,true,true
910,val-000910,keep,present_in_legacy_filtered_derivative,894fa484746e1b2f1c672d0560cff8bda275ca54148ac5ff6b8905723c70d33d,9c6cdfde36d4f6e260c083cebcbb5658cb2df824457b16f85bab7077ebdb030d,false,true
911,val-000911,keep,present_in_legacy_filtered_derivative,52d0cf7d1d26f9984788d8acb454857c787016ecc29196c79aa35edd36a1fc94,52d0cf7d1d26f9984788d8acb454857c787016ecc29196c79aa35edd36a1fc94,true,true
912,val-000912,keep,present_in_legacy_filtered_derivative,8c3ca92a20478f49926cc423da89640f9610d6388291c322bded6932d16c4ede,9048e44b058a0ca909d4c8d785a466ea8c81874f9662b2aef4a567449888983f,false,true
913,val-000913,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,ce3291ff66243b2135ebbfd9cebe62046771eb5324b7d106d10452615ff44bb8,,,false
914,val-000914,keep,present_in_legacy_filtered_derivative,094eef1c636fb6702996990cc0fe32b91f95bf664876f7575138a5016885cc5b,094eef1c636fb6702996990cc0fe32b91f95bf664876f7575138a5016885cc5b,true,true
915,val-000915,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,0e372d7ac8a3c7b86d48ff44dd6c33eee8968c8a2da0709d1bee6380a846d08b,,,false
916,val-000916,keep,present_in_legacy_filtered_derivative,eec75cf55a12412ece3a4b8e60f4d9fb2a1460ee6084a59cdc91b70440a4c13b,eec75cf55a12412ece3a4b8e60f4d9fb2a1460ee6084a59cdc91b70440a4c13b,true,true
917,val-000917,keep,present_in_legacy_filtered_derivative,a4f74d29ec6a9740aa884428b4bce4dbb2e2a27db4390e33bd913294dd27b668,a4f74d29ec6a9740aa884428b4bce4dbb2e2a27db4390e33bd913294dd27b668,true,true
918,val-000918,keep,present_in_legacy_filtered_derivative,a42313b7b35ae3c24a529f00c562bfe2be6b01981838acf5f2bd906f2a0c9ddf,a42313b7b35ae3c24a529f00c562bfe2be6b01981838acf5f2bd906f2a0c9ddf,true,true
919,val-000919,keep,present_in_legacy_filtered_derivative,7d98de476eb417c7515b7dec106f4152e75819bcd6a12c5bc159756b8a945667,7d98de476eb417c7515b7dec106f4152e75819bcd6a12c5bc159756b8a945667,true,true
920,val-000920,keep,present_in_legacy_filtered_derivative,6fd0b9e2d1c1bf387a06d927fdac36a3eec7fe7f2cb4c4748e460425803552aa,3cb18cff64202f6e65d0c94ffdc5050448809b733c60dbf6ca0ddec44f738f9e,false,true
921,val-000921,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,466e97f2bbd33a6094f16c9decd9ef0643ac609af2396827d580dd65e8b71e96,,,false
922,val-000922,keep,present_in_legacy_filtered_derivative,02c6a6e3e1c6564530f33f2707422c1e582e9fe4e6564d28cdc6566f5916772a,02c6a6e3e1c6564530f33f2707422c1e582e9fe4e6564d28cdc6566f5916772a,true,true
923,val-000923,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,084ab3ff510417429c1bf3bc1bc43cc2c9b1250e0e5e96ca7f9dd61d825c4f8e,,,false
924,val-000924,keep,present_in_legacy_filtered_derivative,5b3bd4c1fcd380348953ffba1e00fd39d6f590677ea0f50e378b3f5ee79e4be0,5b3bd4c1fcd380348953ffba1e00fd39d6f590677ea0f50e378b3f5ee79e4be0,true,true
925,val-000925,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,c0b6bb4484708025d4e2b593ab2a1cef5e4b251eda6d7d0cb4b1b1eba0075d32,,,false
926,val-000926,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,35e8f7d61a686c66e507f05f98d49b153d99ff0d9db9daefb928d20e176b3d2a,,,false
927,val-000927,keep,present_in_legacy_filtered_derivative,819ac42ae440df87d08a88c211a2a9e1525d4ae6bb140064b95a49da524e6f01,819ac42ae440df87d08a88c211a2a9e1525d4ae6bb140064b95a49da524e6f01,true,true
928,val-000928,keep,present_in_legacy_filtered_derivative,12d49c733c4d7d387ba0ef396fd213b4df8d29aae8dc580ae33cfa6ecc474836,12d49c733c4d7d387ba0ef396fd213b4df8d29aae8dc580ae33cfa6ecc474836,true,true
929,val-000929,keep,present_in_legacy_filtered_derivative,7036f9210f823e58605aaed1e123ffb8bf882bedd347e8cc29bbaebcfee0afd1,7036f9210f823e58605aaed1e123ffb8bf882bedd347e8cc29bbaebcfee0afd1,true,true
930,val-000930,keep,present_in_legacy_filtered_derivative,0a90137d878c466752ea670315566fc7c486b9a1c8c941728aa090500268b88a,0a90137d878c466752ea670315566fc7c486b9a1c8c941728aa090500268b88a,true,true
931,val-000931,keep,present_in_legacy_filtered_derivative,64f81b6ba71ab8c161e7eead83340f49b77803849b459c9bb04380b55f53f5e1,14ce29d1c7b9b4e7fdb2826651fb81ea58e10b04d6a979c55cb8a542649f78b3,false,true
932,val-000932,keep,present_in_legacy_filtered_derivative,6013307d8bded0a916fd86239264816d2e02543981b8a5df793d8711a1a396c2,6013307d8bded0a916fd86239264816d2e02543981b8a5df793d8711a1a396c2,true,true
933,val-000933,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,cf63463c7673b41dd90822ed88ea90e62b8416a76042d47ad9628fe990a30031,,,false
934,val-000934,keep,present_in_legacy_filtered_derivative,41f3cd56e0528ffdbe1f92ca9251c2de10bda0f09fb031ea01d1733e1e9c9405,41f3cd56e0528ffdbe1f92ca9251c2de10bda0f09fb031ea01d1733e1e9c9405,true,true
935,val-000935,keep,present_in_legacy_filtered_derivative,f491c54403b77c491fd77078d43c3764fa22bd0b066e97578823fe5357ab503b,eb9de83dd3bbc3a236197d1e8acb976a7a846f34f551cb89e58183856a453c4f,false,true
936,val-000936,keep,present_in_legacy_filtered_derivative,7fc578f222174ebf2603868ad42373d97d03540a96d495fc3ccff334f8d5dc9b,7fc578f222174ebf2603868ad42373d97d03540a96d495fc3ccff334f8d5dc9b,true,true
937,val-000937,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,7b02f1d22077bcb96c35891ff62e1e9b0ca90580df8efe3399f3921baf442112,,,false
938,val-000938,keep,present_in_legacy_filtered_derivative,bc7d49596081d679384b01885025865657a972c22b98ac7f3024d17fd4146209,bc7d49596081d679384b01885025865657a972c22b98ac7f3024d17fd4146209,true,true
939,val-000939,keep,present_in_legacy_filtered_derivative,2fdd7ca7cb1d01fb2e51b65fde004f8291f83c518cddcd80cedcbf5054818a3f,2fdd7ca7cb1d01fb2e51b65fde004f8291f83c518cddcd80cedcbf5054818a3f,true,true
940,val-000940,keep,present_in_legacy_filtered_derivative,fadc4cba89b797ac15e6deef488c974047e715d68fb91df0499ec2ed56de6f42,fadc4cba89b797ac15e6deef488c974047e715d68fb91df0499ec2ed56de6f42,true,true
941,val-000941,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,c02ce168b9d3abcc1bac07dc2e56e66a4aec69c66a459bf05f3aec36a94a7f5c,,,false
942,val-000942,keep,present_in_legacy_filtered_derivative,946d8b77a841e6d81d2894b9bb76d7ada102ad2c6bc20005bb6bfc34640d6e4c,946d8b77a841e6d81d2894b9bb76d7ada102ad2c6bc20005bb6bfc34640d6e4c,true,true
943,val-000943,keep,present_in_legacy_filtered_derivative,2f5f9098eab39364404bb4e33e0b6b815aa8ec77359634aa125028a9fca5ed96,2f5f9098eab39364404bb4e33e0b6b815aa8ec77359634aa125028a9fca5ed96,true,true
944,val-000944,keep,present_in_legacy_filtered_derivative,0855d34646a93a621678b5235a15fb29448934ac6eb697747a8e60fc73a55763,0855d34646a93a621678b5235a15fb29448934ac6eb697747a8e60fc73a55763,true,true
945,val-000945,keep,present_in_legacy_filtered_derivative,37b9ca80d00067d8d9d5f758b6ce8b2ed515b35c2d49a7a6803cd2d739c2a7f9,37b9ca80d00067d8d9d5f758b6ce8b2ed515b35c2d49a7a6803cd2d739c2a7f9,true,true
946,val-000946,keep,present_in_legacy_filtered_derivative,6d148b6bc3450d874b5fa3b7f2175bad5d5bec8ffb2e2d0505d5cfaa4fdd6c5f,7adb2a837b6ec1e1525c7826d9977df30f51bdec5acae9c7cc24f06e07980fef,false,true
947,val-000947,keep,present_in_legacy_filtered_derivative,03d8b6649f0157d87cdd0118884f46696194341d40e058f38cac77c8ff9cfa62,03d8b6649f0157d87cdd0118884f46696194341d40e058f38cac77c8ff9cfa62,true,true
948,val-000948,keep,present_in_legacy_filtered_derivative,3b3648b5ef47ef616112b564b25c895642adf0c5777add9e9bb90dcdadb95a42,3b3648b5ef47ef616112b564b25c895642adf0c5777add9e9bb90dcdadb95a42,true,true
949,val-000949,keep,present_in_legacy_filtered_derivative,16c34467975ce0e30fea890f006b23d5c1bcea009399d18b565ed4f673735ea9,16c34467975ce0e30fea890f006b23d5c1bcea009399d18b565ed4f673735ea9,true,true
950,val-000950,keep,present_in_legacy_filtered_derivative,a33405d8721bd0be7ef08b625afd08bed62292faaa6513e01d2adbb4956d3714,a33405d8721bd0be7ef08b625afd08bed62292faaa6513e01d2adbb4956d3714,true,true
951,val-000951,keep,present_in_legacy_filtered_derivative,c9523542c5f07f5f8b7cf7fdae487d902ac7bab5c7495e987c0b4e28ba845405,c9523542c5f07f5f8b7cf7fdae487d902ac7bab5c7495e987c0b4e28ba845405,true,true
952,val-000952,keep,present_in_legacy_filtered_derivative,aae22fe28ab4c6f405f733659df47e6be4a50ba5f0184afc4073540cfb381c2a,aae22fe28ab4c6f405f733659df47e6be4a50ba5f0184afc4073540cfb381c2a,true,true
953,val-000953,keep,present_in_legacy_filtered_derivative,0ab2db8a24cea220e0f120aeae47e00183512392e8d31b1124c5a47f480fc78a,0ab2db8a24cea220e0f120aeae47e00183512392e8d31b1124c5a47f480fc78a,true,true
954,val-000954,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,7197e0b0ec74773551aaccbaada11fc39a2818ebb5fc9b77c233a04f84516a88,,,false
955,val-000955,keep,present_in_legacy_filtered_derivative,4aff934100281199a9ebfebae3c19abd909a9d0e7e6fd2067728c974e921f54f,4aff934100281199a9ebfebae3c19abd909a9d0e7e6fd2067728c974e921f54f,true,true
956,val-000956,keep,present_in_legacy_filtered_derivative,631b7f8c470bc69bc255c589195780df7f469ec87045b4c8604dcf731125c6f1,631b7f8c470bc69bc255c589195780df7f469ec87045b4c8604dcf731125c6f1,true,true
957,val-000957,keep,present_in_legacy_filtered_derivative,6e9d9c1d48eaa2d8bf8146d69832151bf2840b741813d8e5a8a34c3b68844533,6e9d9c1d48eaa2d8bf8146d69832151bf2840b741813d8e5a8a34c3b68844533,true,true
958,val-000958,keep,present_in_legacy_filtered_derivative,d2567b9748297478065886268c2a79550ff72b4303aee23ec48eb952455136de,d2567b9748297478065886268c2a79550ff72b4303aee23ec48eb952455136de,true,true
959,val-000959,keep,present_in_legacy_filtered_derivative,f9f1ed877470a63ae1c4a2331fbc090d75465c255aea9ab84c3add4e5f8345cb,f9f1ed877470a63ae1c4a2331fbc090d75465c255aea9ab84c3add4e5f8345cb,true,true
960,val-000960,keep,present_in_legacy_filtered_derivative,139e2a515b8efc89223a2ff18fd316cee1b0996d8a2a229165412ff885766bd9,139e2a515b8efc89223a2ff18fd316cee1b0996d8a2a229165412ff885766bd9,true,true
961,val-000961,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,a4ce6163fb062dca53e6f822717e7d8c558f8e8937cbbf282979fe30fef808b9,,,false
962,val-000962,keep,present_in_legacy_filtered_derivative,bb43fa3fdf1189fb636e4545b822be751f1260fc5ba998f50834652aabac2fdd,bb43fa3fdf1189fb636e4545b822be751f1260fc5ba998f50834652aabac2fdd,true,true
963,val-000963,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,f6a1bee477e5c4b6d15c8b7b35deb6824fe40d68501a4aa3784224fce6f20cb8,,,false
964,val-000964,keep,present_in_legacy_filtered_derivative,5f06a12fe915cce421e91eb59cfd90a08643aed44ff49910a3659602d231c2b5,5f06a12fe915cce421e91eb59cfd90a08643aed44ff49910a3659602d231c2b5,true,true
965,val-000965,keep,present_in_legacy_filtered_derivative,35d9f5309727dbff478abb03a1a91c53f63ba849b75e635ff3ab92ffc7b06297,35d9f5309727dbff478abb03a1a91c53f63ba849b75e635ff3ab92ffc7b06297,true,true
966,val-000966,keep,present_in_legacy_filtered_derivative,c3ffed7b32453472d0f234a4a64268f8724157d4a0b5faaf13faa27c89a9b078,c3ffed7b32453472d0f234a4a64268f8724157d4a0b5faaf13faa27c89a9b078,true,true
967,val-000967,keep,present_in_legacy_filtered_derivative,a9e516a6f16137b1875125c31f27fc4a0954dedb6f4e749bfa9544c4f01ae100,a9e516a6f16137b1875125c31f27fc4a0954dedb6f4e749bfa9544c4f01ae100,true,true
968,val-000968,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,889959805939d5650857fd00627817226707059d4e1bd98516a2123a0d756733,,,false
969,val-000969,keep,present_in_legacy_filtered_derivative,301dd990e73e3f8344692b6ba7da4ec3f4d01563db6883c8f6149d14273c3fe2,fbc984cd21e113bdfe94ebd12ebcfc10624d3b7b425cc4025729420ffb02e64e,false,true
970,val-000970,keep,present_in_legacy_filtered_derivative,0c93e1f7e72cae3a7bfc33f124245373acbb482d04846460d03ec9519f2072a7,0c93e1f7e72cae3a7bfc33f124245373acbb482d04846460d03ec9519f2072a7,true,true
971,val-000971,keep,present_in_legacy_filtered_derivative,0cf7168df8d8c6980658d74f89a0989f73f1a662355efa57d58e275a45a7747c,0cf7168df8d8c6980658d74f89a0989f73f1a662355efa57d58e275a45a7747c,true,true
972,val-000972,keep,present_in_legacy_filtered_derivative,d5ba4493b3ee7a5bb105ec8d41d16b0f27ba226ea7fc91b3c2dfd1c2d94797d9,d5ba4493b3ee7a5bb105ec8d41d16b0f27ba226ea7fc91b3c2dfd1c2d94797d9,true,true
973,val-000973,keep,present_in_legacy_filtered_derivative,ebf2fa71f34a455e22327aed7181bfd73f0abe19e3871ab56e92761c2b90ee07,ebf2fa71f34a455e22327aed7181bfd73f0abe19e3871ab56e92761c2b90ee07,true,true
974,val-000974,keep,present_in_legacy_filtered_derivative,fec1128ea88209fa92a0be4b73e930791f2254430112e085d148131e4ad4f5b6,fec1128ea88209fa92a0be4b73e930791f2254430112e085d148131e4ad4f5b6,true,true
975,val-000975,keep,present_in_legacy_filtered_derivative,dd2f239fb5d989ebba07efeba44224b75c7251b583e5118e4d95cd204cb20113,dd2f239fb5d989ebba07efeba44224b75c7251b583e5118e4d95cd204cb20113,true,true
976,val-000976,keep,present_in_legacy_filtered_derivative,e33d88306b85eba715d20cc160b5e8ed26db4521c87e7d123a806befe118bff1,e33d88306b85eba715d20cc160b5e8ed26db4521c87e7d123a806befe118bff1,true,true
977,val-000977,keep,present_in_legacy_filtered_derivative,45a8c4d03e3ac714398150b164fc8665c65b2e4d4d57ee624b58ba89fa4211e6,45a8c4d03e3ac714398150b164fc8665c65b2e4d4d57ee624b58ba89fa4211e6,true,true
978,val-000978,keep,present_in_legacy_filtered_derivative,d9760ae4e6b78db031996b64d6cbb4197b29a6e3aa2b7c004922e6369ceb3b0a,d9760ae4e6b78db031996b64d6cbb4197b29a6e3aa2b7c004922e6369ceb3b0a,true,true
979,val-000979,keep,present_in_legacy_filtered_derivative,a2f54ae96063902e4033921a1688b7a390d3534dee22e1c7cd909b388abfe7fd,a2f54ae96063902e4033921a1688b7a390d3534dee22e1c7cd909b388abfe7fd,true,true
980,val-000980,keep,present_in_legacy_filtered_derivative,1511f0f4bba73a105b41c2745d62479a1b0e144bbbfa70fcd9cf3d04feac8ed5,1511f0f4bba73a105b41c2745d62479a1b0e144bbbfa70fcd9cf3d04feac8ed5,true,true
981,val-000981,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,71f8ceeef491e381a6b788bcb2c4225fd6c3aff866e8a61a0ae84b829fcd462b,,,false
982,val-000982,keep,present_in_legacy_filtered_derivative,360e65180a863862ab6e6c3cf06bd4f9597fcd4c0324e7dd9207bd4815d5d208,360e65180a863862ab6e6c3cf06bd4f9597fcd4c0324e7dd9207bd4815d5d208,true,true
983,val-000983,keep,present_in_legacy_filtered_derivative,ddbfcd21826f020a9acd4adcd4a0c3193670a489ab15e5a49da860ffde6c2c53,ddbfcd21826f020a9acd4adcd4a0c3193670a489ab15e5a49da860ffde6c2c53,true,true
984,val-000984,keep,present_in_legacy_filtered_derivative,abbc2d44975fafb51edb938d926ba53da3266fa45166e8748e087cf7a345daf1,abbc2d44975fafb51edb938d926ba53da3266fa45166e8748e087cf7a345daf1,true,true
985,val-000985,keep,present_in_legacy_filtered_derivative,9d445c5b3f83107471d579226951d9900e8be225ddbf92ef31669b80086ad33f,9d445c5b3f83107471d579226951d9900e8be225ddbf92ef31669b80086ad33f,true,true
