row_number,id,source,source_row_idx,answer_type,final_answer,included,quality_tier,quality_score,f1_candidate,primary_exclusion_reason,exclusion_reasons,quality_flags,schema_valid,schema_errors,id_unique,id_provenance_consistent,messages_consistent,assistant_solution_consistent,last_final_line_consistent,solution_nonempty,solution_word_count,solution_char_count,length_band,problem_dependency_detected,tool_dependency_detected,truncation_detected,self_contradiction_detected,verifier_status,verifier_checked_equations,verifier_not_checked_expressions,verifier_failed_equations,verifier_coverage,manual_review_scope,manual_verdict,manual_error_type,manual_notes
47111,omi2-000046288,augmented_math,46288,integer,-101,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,385,1844,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
47112,omi2-000050298,augmented_math,50298,integer,9,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,241,1174,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47113,omi2-000001362,augmented_math,1362,integer,100,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,325,1408,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
47114,omi2-000001290,augmented_math,1290,fraction,3/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,158,914,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47115,omi2-000051351,augmented_math,51351,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,282,1551,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
47116,omi2-000033697,augmented_math,33697,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,126,609,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47117,omi2-000012743,augmented_math,12743,integer,8,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,235,1156,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47118,omi2-000063382,augmented_math,63382,fraction,60/17,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,620,2927,acceptable,false,false,false,false,not_checked,0,21,0,0.000000,,,,
47119,omi2-000030629,augmented_math,30629,integer,2011,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,109,595,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47120,omi2-000005762,augmented_gsm8k,5762,integer,8,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,43,202,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47121,omi2-000032193,augmented_math,32193,fraction,3/4,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,179,1241,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47122,omi2-000005783,augmented_math,5783,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,435,2012,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47123,omi2-000038168,augmented_math,38168,integer,30,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,263,1545,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47124,omi2-000034580,augmented_gsm8k,34580,integer,165,true,high,6,true,,,,true,,true,true,true,true,true,true,54,248,acceptable,false,false,false,false,passed_full,2,0,0,1.000000,,,,
47125,omi2-000040265,augmented_math,40265,decimal,0.7626953125,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,59,308,acceptable,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47126,omi2-000050392,augmented_gsm8k,50392,decimal,23.33,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,75,401,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47127,omi2-000059336,math,59336,integer,9000000,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,72,405,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47128,omi2-000031580,augmented_math,31580,integer,50,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,136,665,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47129,omi2-000012704,augmented_math,12704,integer,63,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,310,1484,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47130,omi2-000050879,augmented_math,50879,decimal,0.248,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,399,2209,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47131,omi2-000026528,augmented_math,26528,fraction,22/9,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,413,1963,preferred,false,false,false,false,not_checked,0,18,0,0.000000,,,,
47132,omi2-000034685,augmented_math,34685,integer,420,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,387,2028,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47133,omi2-000021010,augmented_math,21010,integer,78,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,125,629,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
47134,omi2-000034973,augmented_math,34973,integer,144,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,210,933,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47135,omi2-000020490,augmented_math,20490,fraction,232/323,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,137,878,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47136,omi2-000054239,augmented_math,54239,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,106,550,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47137,omi2-000028234,augmented_math,28234,fraction,28826/71253,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,202,1207,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
47138,omi2-000029127,augmented_math,29127,fraction,-3/7271,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,87,427,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47139,omi2-000045878,augmented_math,45878,integer,120,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,142,853,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47140,omi2-000060897,augmented_math,60897,integer,-2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,72,668,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47141,omi2-000051639,augmented_math,51639,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,80,371,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47142,omi2-000008689,augmented_gsm8k,8689,integer,525,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,103,505,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47143,omi2-000016700,augmented_gsm8k,16700,integer,60,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,52,241,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47144,omi2-000016021,augmented_gsm8k,16021,integer,12,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,65,324,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47145,omi2-000007990,augmented_math,7990,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,238,1166,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
47146,omi2-000051599,augmented_math,51599,decimal,93.75,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,127,544,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47147,omi2-000039926,augmented_math,39926,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,346,1709,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47148,omi2-000060022,augmented_math,60022,fraction,1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,328,1855,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47149,omi2-000041272,augmented_math,41272,integer,484,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,447,2433,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47150,omi2-000035190,augmented_math,35190,integer,1,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,563,2738,acceptable,false,false,false,false,not_checked,0,0,0,0.000000,,,,
47151,omi2-000056504,augmented_math,56504,integer,24,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,81,399,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
47152,omi2-000034969,augmented_math,34969,integer,150,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,183,1020,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47153,omi2-000000860,augmented_math,860,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,122,671,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47154,omi2-000002057,augmented_gsm8k,2057,integer,30000,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,75,370,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47155,omi2-000035439,augmented_math,35439,integer,36,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,98,508,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47156,omi2-000020845,augmented_math,20845,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,126,534,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47157,omi2-000012317,augmented_math,12317,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,180,880,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47158,omi2-000018583,augmented_math,18583,integer,0,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,529,3123,acceptable,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47159,omi2-000026837,augmented_math,26837,integer,60,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,155,794,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47160,omi2-000047221,augmented_gsm8k,47221,integer,69,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,79,427,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47161,omi2-000018191,augmented_math,18191,fraction,1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,239,1360,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47162,omi2-000023760,augmented_math,23760,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,281,1140,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
47163,omi2-000014271,augmented_gsm8k,14271,integer,12,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,97,496,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47164,omi2-000039985,augmented_math,39985,fraction,1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,88,500,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47165,omi2-000005543,augmented_math,5543,integer,1,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,638,3813,acceptable,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47166,omi2-000015668,augmented_math,15668,integer,315,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,293,1712,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47167,omi2-000031507,augmented_math,31507,integer,121,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,91,431,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
47168,omi2-000041744,augmented_math,41744,integer,1,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,620,3342,acceptable,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47169,omi2-000039267,augmented_math,39267,fraction,32/4165,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,388,2301,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47170,omi2-000050281,augmented_math,50281,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,111,643,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47171,omi2-000022968,augmented_math,22968,integer,997,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,92,471,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
47172,omi2-000017738,augmented_math,17738,integer,17,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,210,969,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
47173,omi2-000004131,augmented_math,4131,integer,29,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,166,763,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
47174,omi2-000057725,augmented_math,57725,integer,16,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,181,933,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47175,omi2-000010803,augmented_math,10803,integer,9,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,236,1221,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47176,omi2-000058072,augmented_math,58072,integer,19,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,325,1428,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
47177,omi2-000005318,augmented_math,5318,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,277,1485,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
47178,omi2-000029675,augmented_math,29675,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,205,1108,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
47179,omi2-000054170,augmented_math,54170,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,208,1402,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
47180,omi2-000024946,augmented_math,24946,decimal,65.5,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer|external_visual_or_problem_code_dependency,problem:external_visual_or_code_dependency|verifier:not_checked,true,,true,true,true,true,true,true,105,531,preferred,true,false,false,false,not_checked,0,4,0,0.000000,,,,
47181,omi2-000036216,augmented_math,36216,integer,24,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,171,832,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
47182,omi2-000047838,augmented_math,47838,integer,13,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,167,795,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
47183,omi2-000000708,augmented_math,708,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,364,1599,preferred,false,false,false,false,not_checked,0,16,0,0.000000,,,,
47184,omi2-000004301,augmented_math,4301,integer,3571,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,212,995,preferred,false,false,false,false,not_checked,0,16,0,0.000000,,,,
