id,decision,reason_codes,problem_type,question_length,length_bucket,answer_sign,answer_magnitude,has_unit,is_hard_type,template_sha256,leaderboard_near_score,leaderboard_match_id
train-013414,eligible,,arithmetic_word_problem,287,257_512,positive,d2,False,False,3a4bd43e0f4465209c8db7da9c0e397041c9e4c17ab08d6f5fd1852af1708a52,,
train-013415,eligible,,algebra,192,129_256,positive,d2,False,False,190f5330925b64dd22cae70060950933b82e291d7406b4dbe247d118d6b6d6c6,,
train-013416,exclude,phase1_evaluation_id,arithmetic_word_problem,114,le128,zero,d1,False,False,1ffb663148b94324806151e86b183741090b72b67a586e2f71fa41ca13c45cf1,,
train-013417,exclude,phase1_evaluation_id,arithmetic_word_problem,183,129_256,positive,d1,False,False,b00f94097de3d98281f50962a102751e5125710b133bc85a5663f4ce8ab9a3a0,,
train-013418,eligible,,arithmetic_word_problem,194,129_256,positive,d2,False,False,e75bc59a8672966bd27edc888ed53c7fde492f859b0d71ee9ccbbac650f8fc6a,,
train-013420,eligible,,geometry,115,le128,positive,d2,True,True,07e3e713b280da6dcc3e9215a9e8a229e5037a1ace0b37b37c998fc3f9746057,,
train-013421,eligible,,arithmetic_word_problem,127,le128,positive,d2,False,False,45ca7557de463ca8f1460f0d344cd8cf51685fd4c776f5627734c74f2abcb9b3,,
train-013422,eligible,,arithmetic_word_problem,253,129_256,positive,d2,True,False,cc3755bbd21b827b687138963bc2265dbc52a75c902ed4a494b93b4b2971988b,,
train-013423,eligible,,arithmetic_word_problem,131,129_256,positive,d1,False,False,ce0b82d2ea811c8821f6ac3c904af42e38fa57d2312376c1a928ba27481bec41,,
train-013424,eligible,,algebra,187,129_256,positive,d1,False,False,72fb9cea46ec8509bdf14abe60be147b8652d00dedf6a5c68d7a4cf14096ee8a,,
train-013425,eligible,,arithmetic_word_problem,198,129_256,positive,d2,False,False,3d69f2409652fba4c4fdc77cb0d1eaea78814c8b577e7183fb6d7bf7adbc7f11,,
train-013426,eligible,,arithmetic_word_problem,159,129_256,positive,d3,False,False,13c8a30300e4f1b8879b82f58389a5c1a99aa5e2cb5a07438a62c74ac1a1c58f,,
train-013427,eligible,,arithmetic_word_problem,182,129_256,positive,d4_5,True,False,01ecbec365805cbb7059431a89aa51c51fd45d51f33debe13741ac1fb5c9b21c,,
train-013428,eligible,,arithmetic_word_problem,137,129_256,positive,d1,False,False,6cd35421559f3f6f0422bd0262a1dd8f21147459f9917b8e72bf62d5cccc4370,,
train-013429,eligible,,arithmetic_word_problem,421,257_512,positive,d1,False,False,a5082f93b1fc1ffd6eda220a415a301b9d3a7983f063ce9a7cc283252a2a9d14,,
train-013430,exclude,phase1_evaluation_id,arithmetic_word_problem,243,129_256,positive,d3,True,False,3d0f368a14efebb71de80a135f7c02039de76b30d1446e71efcd4e6f55b39f75,,
train-013431,exclude,phase1_evaluation_id,arithmetic_word_problem,70,le128,positive,d3,False,False,5178de8ed51e52271601265e66366b9f2bbadd0767b65a3c5b4b98f1f5f3e590,,
train-013432,exclude,phase1_evaluation_id,arithmetic_word_problem,184,129_256,positive,d2,False,False,11f7d5a7685e68a977e7e831aac44a16d95ef4e0c3bd1ae3e120155a7755370c,,
train-013433,eligible,,number_theory,228,129_256,positive,d4_5,False,True,cc087592ccd7b7ca6e019c207886ce5d2c2c0d7cdce7f0cbd56bb6e31ef812e9,,
train-013434,eligible,,arithmetic_word_problem,102,le128,positive,d4_5,False,False,4601f38d1e5b5e0e9b12087c98cadb814235fd828e93b9f683574aa1ec76f445,,
train-013435,exclude,phase1_evaluation_id,algebra,106,le128,negative,d1,False,False,3ad5960f8616125878537006670107654a9e977e01be981ca996d96d08f91e14,,
train-013436,phase2_quality_audit,phase2_quality_audit_excluded_from_sft,number_theory,162,129_256,positive,d6_plus,False,True,32cb4845f9ec665d18dfbaaf7f94811dd30f9efd236dce743431c7841d272ee8,,
train-013437,exclude,phase1_evaluation_id,arithmetic_word_problem,217,129_256,positive,d1,False,False,fad105066e16e5a29f587bc3bb34e8c2c44961b38e34e3a830f3626f11cefc01,,
train-013438,eligible,,arithmetic_word_problem,143,129_256,positive,d4_5,True,False,51f199f08b24a4e21d31e2544d91542b199e97dfb10f23332d1eb824c3b1e5ac,,
train-013439,exclude,phase1_evaluation_id,arithmetic_word_problem,228,129_256,positive,d3,True,False,389c2dbd8e6aab7a8588a9e4b5305a312235607ee0c6856efaff5ecc6198ac03,,
train-013440,eligible,,arithmetic_word_problem,413,257_512,positive,d2,False,False,d06a5baf560a4c56da213cfb31d3a1360c9f19bf1720bb9e6da43bb0d82963a5,,
train-013441,eligible,,arithmetic_word_problem,272,257_512,positive,d3,True,False,0b430e21bfde69e514ad126d8be9a4f72dd9d9516cc6e09d15f74a0784c52bdd,,
train-013442,eligible,,arithmetic_word_problem,302,257_512,positive,d4_5,False,False,d2d2e53de67c42506b72b0185371b1ea63d51d342f9efc704fc4fd1d27a1f464,,
train-013443,eligible,,arithmetic_word_problem,250,129_256,positive,d1,True,False,75ff4d8a10940a58faafee57458842dc46df1dedc5542e074ccc8832d0b3391b,,
train-013444,eligible,,arithmetic_word_problem,315,257_512,positive,d2,True,False,c5b09dae936a825b66aad058622e84cc85e713c6b2cb85908cf8688adab454e0,,
train-013445,eligible,,geometry,287,257_512,positive,d3,False,True,402ed8a69209b89903fbadb1ccecdfdee96abfe0f0d431a070fb665d990ea4a0,,
train-013446,eligible,,arithmetic_word_problem,301,257_512,positive,d2,True,False,a7ca6c4d212ef4d2da5862432682dcb8c8f2af660524cea1ab4975453ebd083d,,
train-013447,eligible,,arithmetic_word_problem,210,129_256,positive,d1,True,False,7c2b92af78e752c41065dee25aca09cffdd98f47b7b545fce4e95c9139ae539d,,
train-013448,eligible,,arithmetic_word_problem,234,129_256,positive,d1,False,False,78630c47beb607756fff6b31e705fc12493b776f77e07ad93122996332e7897e,,
train-013449,eligible,,arithmetic_word_problem,288,257_512,positive,d4_5,False,False,501aa500d75459a4d814b85c3a8233015efef61bb4c45149242f4e662c868810,,
train-013450,phase2_local_holdout,phase2_local_holdout_excluded_from_sft,geometry,571,gt512,zero,d1,False,True,60f9b0deedd300d6c21d8e1c697cb24fa4e0c28eb8e7b773c207a29e835070f4,,
train-013451,exclude,phase1_evaluation_id,arithmetic_word_problem,269,257_512,positive,d3,True,False,ddd11dda33ad170c6aecf761d24da275b0014e19a4961c7360643fab18f0bf69,,
train-013452,eligible,,arithmetic_word_problem,266,257_512,positive,d1,False,False,d596b3172bde61e6411bde6b90357634c8b4a09738662afeda8b82d2144da75e,,
train-013453,eligible,,arithmetic_word_problem,249,129_256,positive,d2,False,False,80a30f1ac3c8e4f752097ba30d45c87e608c350cbd3be3567249deebe3e64dda,,
train-013454,eligible,,geometry,166,129_256,positive,d2,False,True,db6995e40886f05a0eddd2d1eab5cc7f783a91bfd7e56adca77200c30f1cb024,,
train-013455,eligible,,arithmetic_word_problem,143,129_256,positive,d2,True,False,b9b56088f4716faffe6143c7399c567e64e5c6cb573ceb28d43bea3850bf01e2,,
train-013456,eligible,,arithmetic_word_problem,241,129_256,positive,d2,False,False,2958167857422888a0cc3d5eb2189684a48d75078fcfc97c93cb15e5d9294ee2,,
train-013457,eligible,,geometry,298,257_512,positive,d4_5,False,True,cd8a4e6abd3717512e4ca0202b45bb348fa76432b066185fafb810ba7fe1494f,,
train-013458,eligible,,arithmetic_word_problem,420,257_512,positive,d1,True,False,8ff13396f25dd1bb5a2c01e03505152ea44470a4e5cebe51466c73fc2ccfae05,,
train-013459,exclude,phase1_evaluation_id,geometry,176,129_256,positive,d2,False,True,27349322ce2f0d96e6934172e40bd5628d63c0e8a9137e4e6895527b11bd037d,,
train-013460,exclude,phase1_evaluation_id,arithmetic_word_problem,159,129_256,positive,d3,False,False,63c86bbdf97a0caae9ced669fca9e739fc91c8ed386316f1d055fc3de71cec90,,
train-013461,eligible,,arithmetic_word_problem,540,gt512,positive,d1,False,False,5bd57e776a08d7fea48e829edea2e23f753ee6ccf04f8823cab15060bbe5a3e0,,
train-013462,eligible,,arithmetic_word_problem,246,129_256,positive,d2,True,False,474ed27bada15b3a8b1bb69664d9ffc6c6eb71ddbc65560b93067e22faa84ec8,,
train-013463,eligible,,arithmetic_word_problem,169,129_256,positive,d1,False,False,a6d152e4044654091eed1efc04d8840c083dbb6f41cdc7fee21410c85f97f170,,
train-013464,exclude,phase1_evaluation_id,arithmetic_word_problem,255,129_256,positive,d3,False,False,5a94137f8fa7396a38822cf247476e6f05758cf82300ff05f692347c1c792765,,
train-013465,eligible,,arithmetic_word_problem,226,129_256,positive,d2,True,False,b7f315fa007d568826dab7a3d2d70100e7464466c5a82f6978c6e1a1194cb35b,,
train-013466,exclude,phase1_evaluation_id,arithmetic_word_problem,180,129_256,positive,d2,False,False,54e0ddc39e5d029fd966ac028543107fe7d364fa5acce702367be72adab10d05,,
train-013467,eligible,,algebra,90,le128,positive,d2,False,False,edd79ba70ec4d7d2d0159abfe1f3c3e7bd5b8980e8d4809a71708172f07f3d8b,,
train-013468,eligible,,arithmetic_word_problem,251,129_256,positive,d3,True,False,0ae9d902d35658250ae93bb33cb93cd524436b8fd3eddfc4eaa5fc7b70c60a53,,
train-013469,eligible,,arithmetic_word_problem,101,le128,positive,d3,False,False,b85f93f9ee299c7bcabbb599842af04bc3297491add85ce9be93619682c61f76,,
train-013470,eligible,,arithmetic_word_problem,185,129_256,positive,d2,False,False,88af7b0e40ba460e02168f32c10d8d6b1f0880fe5e29c0635368f82439f9d3a7,,
train-013471,eligible,,arithmetic_word_problem,131,129_256,positive,d2,True,False,436e382b25fe37660f7c12598397fe99d2ecd62da0b66d27db1078bd175b244e,,
train-013472,eligible,,arithmetic_word_problem,157,129_256,positive,d1,False,False,ca64b63b2ac7e31bc037410953a3a2261dcb9be30e7c71371ac63c27b5f55084,,
train-013473,eligible,,arithmetic_word_problem,350,257_512,positive,d2,False,False,e0c0c4bd2e0f86c77faf2f62986d6d6f7cd6cef1ab76f08ee9d898b8ce286fe0,,
train-013474,eligible,,arithmetic_word_problem,316,257_512,positive,d1,True,False,8e6f9868873836cb353d85ffd3f1b4e3c9b99ffbb1424f355c561b27aff8fd63,,
train-013475,eligible,,arithmetic_word_problem,159,129_256,positive,d1,False,False,bdc76d664802a484cc6dc8c12775e6c7ede06ace986b0c7c0ef1ba0697bb60a9,,
train-013476,eligible,,arithmetic_word_problem,1054,gt512,positive,d4_5,True,True,b82255309d4dc487851e310545d5f33ee926047439e7719353e5db646ea1ad18,,
train-013477,eligible,,arithmetic_word_problem,166,129_256,positive,d2,False,False,785552ba99aeab43124f62e4fb36899949ca246246f489480541e83d6f85a80d,,
train-013478,eligible,,arithmetic_word_problem,231,129_256,positive,d1,False,False,44aa8b0a6468754019183a3e6759dcf3b8bec87557d3863eb40ee21e1746d010,,
train-013479,eligible,,arithmetic_word_problem,162,129_256,positive,d2,False,False,b7819c416742f4d91b033fb1fbd9dda337efa80ba41b31414406566281b1cf72,,
train-013480,eligible,,algebra,142,129_256,negative,d1,False,False,33132c7dfad3e5e8fa8bed00fa0502797013692b37968c346f38d2eb504ea80b,,
train-013481,eligible,,arithmetic_word_problem,222,129_256,positive,d4_5,True,False,537c9ee673be5bea6ca5ce8174b444a556e0230504b8743675408fb4703035f6,,
train-013482,eligible,,arithmetic_word_problem,111,le128,positive,d1,False,False,35b6179444f9276e118b7cb757314aca5d98b206bddfebbfee88bf989922afc2,,
train-013483,exclude,phase1_evaluation_id,combinatorics_probability,204,129_256,positive,d6_plus,False,True,4e977f58e703ddd702eaf9b928fecf5141729a9b0c7bb1702d8c02f228fee8c0,,
train-013484,exclude,phase1_evaluation_id,arithmetic_word_problem,172,129_256,positive,d1,True,False,cb20fde0573a3247034d35e25f174dd3edebe233fbb124249d2f7aed70eac3c1,,
train-013485,eligible,,arithmetic_word_problem,301,257_512,positive,d2,False,False,c51bcd8074c19ca4f949553714b505091093829e64b2bd19ca0ce0e87b6023ba,,
train-013486,eligible,,arithmetic_word_problem,243,129_256,positive,d1,False,False,270a297f41d6c8cc17743d56bffb2ec9f0d984c29cf49e2e4b7b92d0ed070d92,,
train-013487,eligible,,arithmetic_word_problem,277,257_512,positive,d3,False,False,645c3f1301802c73cb6ca2efd6563ef552d5984ba839a1addc7c56e9d28579f1,,
train-013488,eligible,,arithmetic_word_problem,187,129_256,positive,d2,False,False,f07955ea3526b7824ba2727e47fda24c002565ca1e60b2cb4fcbc7e7e37d8630,,
train-013489,phase2_quality_audit,phase2_quality_audit_excluded_from_sft,geometry,304,257_512,positive,d4_5,True,True,b8a29a1adca17a67790eaad887cf71dde728c60f494ea2353471549cf32295cf,,
train-013490,eligible,,arithmetic_word_problem,212,129_256,positive,d2,False,False,0c239b32658580a0d8fd39ac0face31889f3a4b46d9455575976f11cf417024a,,
train-013491,eligible,,arithmetic_word_problem,196,129_256,positive,d2,False,False,89083579d82f89584d4b3c6c4748a02b9f57d377ad596b7926fecc6ecece3dcd,,
train-013492,eligible,,geometry,112,le128,positive,d2,False,True,35f7d289b6e46762aba7b77b9ce3dff5007c7df7a2747864bda2b9cf399c0005,,
train-013493,eligible,,arithmetic_word_problem,93,le128,positive,d2,True,False,aa953d5419e30bab086a8fdb667288aba3e578c15638c7ec79abc51a93a195c6,,
train-013494,eligible,,arithmetic_word_problem,223,129_256,positive,d2,True,False,df36c4ece569d4c51101a41ffaa9992d948c4edf6e9497bee98c1a70cb97c24f,,
train-013495,eligible,,arithmetic_word_problem,303,257_512,positive,d3,True,False,c7c803fe9cd8e483ea7000904aa9f63221f7b1c66ea485541aace90793680f9a,,
train-013496,eligible,,arithmetic_word_problem,279,257_512,positive,d2,True,False,8f57972fb234dea3476e06b6b3b04d8f8cee3dfb117ab40108036d5499565c83,,
train-013497,eligible,,arithmetic_word_problem,109,le128,positive,d4_5,False,False,6aab710d9bcf2853486a751cdd2978688faf2e98d60bc5ac14f26c1bd0b0e8f6,,
train-013498,eligible,,arithmetic_word_problem,292,257_512,positive,d1,True,False,59d466b23e35bdb87343484c13693824c1dce950080c3745299d782ced7f5f70,,
train-013499,exclude,phase1_evaluation_id,geometry,104,le128,positive,d1,False,True,4f668c39f2d55c867214624727e1a2119d2f37c65b9a0e45edc2e1e3aafcb8aa,,
train-013500,eligible,,arithmetic_word_problem,226,129_256,positive,d2,True,False,38ee454261a226928cc8bc8004647af9ea3621d54e15797a501966d0500fc911,,
train-013501,exclude,phase1_evaluation_id,arithmetic_word_problem,483,257_512,positive,d6_plus,False,True,c4056498a6821314ec8fe512f0663d0ba657b9bd789cabe4864ef8d1ad42f372,,
train-013502,eligible,,arithmetic_word_problem,219,129_256,positive,d3,True,False,a23251bea120c8ea37a1dd13a3fe0131e3f5828f3ef6d7fe93d90f654cc8acf8,,
train-013503,eligible,,geometry,163,129_256,positive,d2,False,True,4dab3e3cd95cfd7784fb4f884b871968cba779fb3fd66a77c3d9bc69c4e82617,,
train-013504,eligible,,arithmetic_word_problem,302,257_512,positive,d2,False,False,fe97a144460eb53fd110aac5708243d977e3c38b8c17fbdf327e09e17e19be9f,,
train-013505,eligible,,arithmetic_word_problem,180,129_256,positive,d3,False,False,f9dd790d76154353a57a7528a4270596f7efa717e6e7b82cecb911a7bfea194b,,
train-013506,eligible,,arithmetic_word_problem,146,129_256,positive,d1,True,False,3e67468f275bf0da8d6d3f96033f73e11431b122fdb9c03ec34e8475220e153e,,
train-013507,exclude,phase1_evaluation_id,arithmetic_word_problem,247,129_256,positive,d2,False,False,8b1701f0af2dbe61747ee81c3c62a6df126bf4d79b8d097bd32fe49d11099945,,
train-013508,eligible,,arithmetic_word_problem,124,le128,positive,d1,False,False,ef4adefaedd7b3e1f67006c753aa92502c32df82fcb6049aba1a30fa7d06c0f4,,
train-013509,eligible,,arithmetic_word_problem,298,257_512,positive,d1,True,False,75c8f08248ebb9a671aaf93918d50dde0c5dcff1c41ee29a944c1edb3339ecbf,,
train-013510,exclude,phase1_evaluation_id,arithmetic_word_problem,282,257_512,negative,d2,True,False,fbcdf7d43ecb62bd7f2a7aec2a8ff7c8e8c9a13f788dd50beb3dec3865aaef01,,
train-013511,eligible,,arithmetic_word_problem,126,le128,positive,d1,False,False,56e4934a637c424df53a142df3535c89bb92aaee195879759e96fc5d7d4cf467,,
train-013512,eligible,,algebra,257,257_512,positive,d1,False,False,0202cf0e9eab53220732d621ac267a136d15b070ab8f6cbcfebf1c052a6ebc1e,,
train-013513,eligible,,algebra,241,129_256,positive,d3,False,False,12370db2c9008a472db0c03745c6267623d7174e7f6e53b8d450e159d0b7dfc3,,
train-013515,eligible,,arithmetic_word_problem,229,129_256,positive,d4_5,True,False,6e8b4c058bfd373cd2cb597e8aca9178e4c6aa499c88c90f97ac9dc5b336d62a,,
train-013516,eligible,,arithmetic_word_problem,300,257_512,positive,d1,True,False,de27143607b4a2173ad763d1a4bcac4c4a1c4781037149c9618a62d81f662df1,,
train-013517,eligible,,arithmetic_word_problem,207,129_256,positive,d1,False,False,a42e3483c5614b80482fbe728e3b2bf2b45cdddcc73c7c9a1c4bfb11a67de4d0,,
train-013518,eligible,,arithmetic_word_problem,102,le128,positive,d2,True,False,1a01289f2a438aa0ba18d89fc67667b9fba826ca3c8c1a99bf527ab71c11a341,,
train-013519,eligible,,arithmetic_word_problem,337,257_512,positive,d2,False,False,5f885e3f02831b19635066a49e3ef66754870cd4591a0bcfab794a24f4ae1da9,,
train-013520,eligible,,arithmetic_word_problem,347,257_512,positive,d3,True,False,0ac06e44959842bbd86911651036e06d49010b729c85874f629354c57e1ef2fc,,
train-013521,exclude,phase1_evaluation_id,arithmetic_word_problem,81,le128,positive,d4_5,True,False,106bcf949cf47d8cac04fe3087fa72e46c64e6ddb50449fec11b14dba05932e7,,
train-013522,eligible,,geometry,646,gt512,positive,d1,False,True,1329365c262d20bf6c52831d5d1c4bacb4ab2dcf250670665e5788913d15c2bd,,
train-013523,eligible,,arithmetic_word_problem,300,257_512,positive,d2,True,False,7e1273048245989404480f5ade6445a32d7c0ef33bfcfe414bc510bcc162bf1a,,
train-013524,phase2_local_holdout,phase2_local_holdout_excluded_from_sft,geometry,472,257_512,positive,d6_plus,True,True,9f4932fc8c69e22441890b5ee51ab7ddf9bb9ddd35ab065d8db49be8316738e2,,
train-013526,eligible,,arithmetic_word_problem,334,257_512,positive,d3,False,False,394fa1e0242fdc491f6357294a594cc52e3ba83625659aec8efe73ebcc3a8180,,
train-013527,eligible,,arithmetic_word_problem,58,le128,positive,d2,False,False,9e8190c55678581dc7773cbabb058a31efe68552a92665f6cb8525f73a70b3c7,,
train-013528,eligible,,arithmetic_word_problem,226,129_256,positive,d2,True,False,6c8481ed0f1066771b9d69d04cfbf9508fc181a944f637594bbe388b36964f06,,
train-013530,exclude,phase1_evaluation_id,arithmetic_word_problem,36,le128,positive,d6_plus,False,True,11e6a8b03b0250bf87d6eef2026918293cccbeb2a4aa347c028f677714f0844a,,
train-013531,eligible,,arithmetic_word_problem,189,129_256,positive,d1,False,False,2b41dec2124c90d7154e6de8d467a10f422f372ccdcdf4da043e614026bac19c,,
train-013532,eligible,,arithmetic_word_problem,113,le128,positive,d1,False,False,82e610b7448b3752b491ab55408ea5f76efcc9b331513b002437b3db2d9dbb1f,,
train-013533,eligible,,arithmetic_word_problem,29,le128,positive,d2,False,False,0a10997826800d62f816c6e22cf5a9032db0c4ad85951f7c4268b9ac473241f3,,
train-013534,eligible,,arithmetic_word_problem,262,257_512,positive,d3,False,False,1b2c42850bee5d0eaf8761d8dbef6aff99d52596b63ae537fc1659da33dbbefa,,
train-013535,eligible,,arithmetic_word_problem,140,129_256,positive,d2,True,False,a62b4e5b9accebf26838214abeeb4f552319aebd44b07bddd2f65b09f2564157,,
train-013536,eligible,,arithmetic_word_problem,269,257_512,positive,d2,True,False,513ff6f283efe963d2787f42864e14f42d1bd4ede2dcce6b141816cda6c97b18,,
train-013537,eligible,,arithmetic_word_problem,168,129_256,positive,d1,False,False,13cca9a940c0fa55b51971344aeb58cbf7475bd306678de5e64ca2f4cc8fdd75,,
train-013538,eligible,,arithmetic_word_problem,245,129_256,positive,d2,False,False,f3e3c79d9b24557689713e073605e12babfc35caa5e98e2f5535fc7331433a49,,
train-013539,eligible,,arithmetic_word_problem,145,129_256,positive,d2,False,False,bd9d27d71950e218cabaeab7ea25ff7a5fe125e8fdc899e7b7c8219b77c57d82,,
train-013540,eligible,,arithmetic_word_problem,271,257_512,positive,d2,False,False,d968d5feddf27974c2258813b6d0a1e72c9a9d85aa19986a14c0a865ac00b097,,
train-013541,eligible,,arithmetic_word_problem,189,129_256,positive,d3,False,False,93b448af0b29cb4f2949a10828c107831f8221badddf34adee7d891f17b55670,,
train-013542,eligible,,arithmetic_word_problem,203,129_256,positive,d3,False,False,7a18e0b7f1707d74e40d8838e4e7f10926e24cfe757dc8f55151313d533f97f3,,
train-013543,eligible,,arithmetic_word_problem,111,le128,positive,d1,False,False,083fbbdbdab9a85af4767b35bac0e739dd1a17f5bb7d25cec0b17ae1bdeb4b88,,
train-013544,eligible,,arithmetic_word_problem,154,129_256,positive,d4_5,False,False,1aa91ed0c26e4cca117b11a54ddf875b2f2087a03f60a795fae54d3481b02876,,
train-013545,eligible,,arithmetic_word_problem,292,257_512,positive,d3,False,False,15401f50d73f304c2e54cc3584b27b074bbb352f29167c610f767eb7d50dc1e3,,
train-013546,eligible,,arithmetic_word_problem,144,129_256,positive,d2,True,False,eb9d5df8d7671206b32b4f64ee01295eaee5e1aa63d97547080a1c8d3b0ca209,,
train-013547,exclude,phase1_evaluation_id,number_theory,719,gt512,positive,d2,False,True,f5ff1ffcd84c3cebafdb33f01d17b5f8b53572d34e90bddd10e3b5388ac6682a,,
train-013548,eligible,,arithmetic_word_problem,152,129_256,positive,d2,False,False,506495ce4bcde34762642738b5f6d47b3e007d879e9b9f99edbf1fb69b2705d9,,
